,postcode,instals,estimated_dwellings,density,capacity,capunder10,cap10_100,capover100,countunder10,count10_100,countover100,pot_kw,pot_sqm,pot_gwh,id,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating
1569,4461,12,33,,59,39,20,0,10,2,0,1456,"9,321",2.2,9357,MUCKADILLA,QLD,148.293883,-26.663912,MUCKADILLA,Delivery Area,Updated 6-Feb-2020,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,R3,-26.6483957,148.3602816,30701117701,30701117701,307011177,Roma Region,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,4,4,6,6,Maranoa,399.6721497,Q3,PHN305,Western Queensland,Maranoa,34860,Maranoa,Rural
1570,4462,15,66,19.7,67,46,21,0,13,2,0,1654,"10,588",2.5,9358,AMBY,QLD,148.190376,-26.509225,AMBY,Delivery Area,Updated 4-Dec-2022,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,R3,-26.5487224,148.1880262,30701117714,30701117714,307011177,Roma Region,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,4,4,6,6,Maranoa,371.1456299,Q3,PHN305,Western Queensland,Maranoa,34860,Maranoa,Rural
1571,4465,352,739,41.5,2000,1151,849,0,307,45,0,19978,"127,861",30.6,24053,BARGUNYAH,QLD,147.4539,-27.2188,QLD Country 4,Delivery Area,Updated 4-Dec-2022,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,R3,-27.142422,148.0382688,30701117710,30701117710,307011177,Roma Region,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,4,4,6,6,Maranoa,,,,,Maranoa,34860,,
1572,4467,45,148,23,252,99,153,0,34,11,0,2859,"18,296",4.4,9361,MUNGALLALA,QLD,147.490282,-26.23368,MUNGALLALA-CMA,Delivery Area,Updated 4-Dec-2022,31503,Outback - South,315,Queensland - Outback,R3,-26.4436309,147.548676,30701117715,30701117715,307011177,Roma Region,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,5,5,7,7,Maranoa,541.8849487,Q3,PHN305,Western Queensland,Maranoa,34860,Maranoa,Rural
1573,4468,78,161,41.6,397,269,128,0,67,11,0,6230,"39,873",9.7,23901,BOATMAN,QLD,146.833194,-26.087266,QLD Country 4,,Updated 4-Dec-2022,31503,Outback - South,315,Queensland - Outback,R3,-26.0901905,146.922732,31503140913,31503140913,315031409,Charleville,31503,Outback - South,315,Queensland - Outback,5,5,7,7,Maranoa,,Q3,PHN305,Western Queensland,Murweh,35600,Maranoa,Rural
1574,4470,518,1786,24.9,4233,2050,1425,758,445,72,1,42642,"272,912",66.2,21149,BAKERS BEND,QLD,146.0999607,-26.73025809,QLD Country 5,Delivery Area,Updated 6-Feb-2020,31503,Outback - South,315,Queensland - Outback,R3,-26.7305846,146.0985817,31503140902,31503140902,315031409,Charleville,31503,Outback - South,315,Queensland - Outback,5,5,7,7,Maranoa,275,Q3,PHN305,Western Queensland,Murweh,35600,Maranoa,Rural
1575,4472,207,753,22.4,1466,761,705,0,169,38,0,33332,"213,326",52.1,9366,BLACKALL,QLD,145.141177,-24.784155,BLACKALL LPO,Delivery Area,Updated 6-Feb-2020,31503,Outback - South,315,Queensland - Outback,R3,-24.4206347,145.4672657,31503140812,31503140812,315031408,Barcaldine - Blackall,31503,Outback - South,315,Queensland - Outback,5,5,7,7,Maranoa,,Q3,PHN305,Western Queensland,Blackall Tambo,30760,Maranoa,Rural
1576,4474,12,39,,113,39,74,0,6,6,0,4692,"30,027",7.3,9368,ADAVALE,QLD,144.495283,-25.666985,QUILPIE LPO,Delivery Area,Updated 6-Feb-2020,31503,Outback - South,315,Queensland - Outback,R3,-26.5888103,145.0175722,31503141104,31503141104,315031411,Far South West,31503,Outback - South,315,Queensland - Outback,5,5,7,7,Maranoa,293.4918518,Q3,PHN305,Western Queensland,Quilpie,36150,Maranoa,Rural
1577,4477,105,266,33.5,699,431,268,0,89,16,0,8281,"52,996",12.8,9370,AUGATHELLA,QLD,147.059769,-25.444837,AUGATHELLA - LPO,Delivery Area,Updated 3-Dec-2022,31503,Outback - South,315,Queensland - Outback,R3,-25.7976631,146.5854824,31503140912,31503140912,315031409,Charleville,31503,Outback - South,315,Queensland - Outback,5,5,7,7,Maranoa,585.7894897,Q3,PHN305,Western Queensland,Murweh,35600,Maranoa,Rural
1578,4478,81,238,26.9,635,281,354,0,64,17,0,8591,"54,983",13.4,9371,BAYRICK,QLD,146.399409,-24.889395,TAMBO-LPO,Delivery Area,Updated 6-Feb-2020,31503,Outback - South,315,Queensland - Outback,R3,-25.4035325,146.0736322,31503140814,31503140814,315031408,Barcaldine - Blackall,31503,Outback - South,315,Queensland - Outback,5,5,7,7,Maranoa,,Q3,PHN305,Western Queensland,Blackall Tambo,30760,Maranoa,Rural
1579,4479,4,12,,39,14,25,0,2,2,0,1449,"9,272",2.2,9381,COOLADDI,QLD,145.397502,-26.724017,COOLADDI-CMA,Delivery Area,Updated 6-Feb-2020,31503,Outback - South,315,Queensland - Outback,R3,-26.6853236,145.5801757,31503140902,31503140902,315031409,Charleville,31503,Outback - South,315,Queensland - Outback,5,5,7,7,Maranoa,,Q3,PHN305,Western Queensland,Murweh,35600,Maranoa,Rural
1580,4480,146,352,30.4,1769,546,956,267,107,38,1,21362,"136,716",34.2,9382,EROMANGA,QLD,143.274156,-26.248504,EROMANGA-CMA,Delivery Area,Updated 6-Feb-2020,31503,Outback - South,315,Queensland - Outback,R3,-26.6687818,143.26759,31503141104,31503141104,315031411,Far South West,31503,Outback - South,315,Queensland - Outback,5,5,7,7,Maranoa,,Q3,PHN305,Western Queensland,Quilpie,36150,Maranoa,Rural
1581,4481,14,76,14.5,106,53,53,0,11,3,0,4026,"25,766",6.5,9100,FARRARS CREEK,QLD,141.581266,-25.377582,WINDORAH-LPO,Delivery Area,Updated 6-Feb-2020,31503,Outback - South,315,Queensland - Outback,R3,-25.1371873,141.4275408,31503141007,31503141007,315031410,Far Central West,31503,Outback - South,315,Queensland - Outback,5,5,7,7,Maranoa,,Q3,PHN305,Western Queensland,Barcoo,30450,Maranoa,Rural
1582,4482,34,197,13.2,405,141,264,0,26,8,0,3401,"21,769",5.5,9103,BIRDSVILLE,QLD,139.323274,-25.60309,BIRDSVILLE-CMA,Delivery Area,Updated 6-Feb-2020,31503,Outback - South,315,Queensland - Outback,R3,-25.4665415,139.2030851,31503141008,31503141008,315031410,Far Central West,31503,Outback - South,315,Queensland - Outback,5,5,7,7,Maranoa,72,Q3,PHN305,Western Queensland,Diamantina,32750,Maranoa,Rural
1583,4486,125,368,29.1,810,461,349,0,107,18,0,19993,"127,952",29.8,9104,DIRRANBANDI,QLD,147.830117,-28.61221,DIRRANBANDI - LPO,Delivery Area,Updated 6-Feb-2020,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,R3,-28.5821814,148.2284415,30701117108,30701117108,307011171,Balonne,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,5,5,7,7,Maranoa,,Q3,PHN305,Western Queensland,Balonne,30300,Maranoa,Rural
1584,4487,535,1405,29.5,4657,1901,2756,0,414,121,0,57643,"368,913",88.5,9106,BEGONIA,QLD,148.408512,-27.931188,SAINT GEORGE,Delivery Area,Updated 6-Feb-2020,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,R3,-27.4621982,148.2683052,30701117710,30701117710,307011177,Roma Region,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,4,4,6,6,Maranoa,214.4155579,Q3,PHN305,Western Queensland,Balonne,30300,Maranoa,Rural
1585,4488,44,153,28.1,176,163,13,0,43,1,0,7760,"49,663",12,23894,BARGUNYAH,QLD,147.47786,-28.031524,QLD Country 4,,Updated 25-Jan-2020,31503,Outback - South,315,Queensland - Outback,R3,-28.0342054,147.4772228,30701117109,30701117109,307011171,Balonne,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,5,5,7,7,Maranoa,,Q3,PHN305,Western Queensland,Balonne,30300,Maranoa,Rural
1586,4489,16,45,,95,71,24,0,14,2,0,3298,"21,109",5.1,9110,WYANDRA,QLD,145.655744,-27.258572,WYANDRA-CMA,Delivery Area,Updated 6-Feb-2020,31503,Outback - South,315,Queensland - Outback,R3,-27.3280856,146.1142253,31503141112,31503141112,315031411,Far South West,31503,Outback - South,315,Queensland - Outback,5,5,7,7,Maranoa,,Q3,PHN305,Western Queensland,Paroo,35800,Maranoa,Rural
1587,4490,298,716,37.7,1748,1220,528,0,270,28,0,35353,"226,262",54.8,9111,BARRINGUN,QLD,145.596265,-28.418047,CUNNAMULLA LPO,Delivery Area,Updated 6-Feb-2020,31503,Outback - South,315,Queensland - Outback,R3,-28.8628378,145.7913498,31503141112,31503141112,315031411,Far South West,31503,Outback - South,315,Queensland - Outback,5,5,7,7,Maranoa,172.9845123,Q3,PHN305,Western Queensland,Paroo,35800,Maranoa,Rural
1588,4491,19,69,27.5,69,69,0,0,19,0,0,3334,"21,336",5.1,9122,EULO,QLD,145.083656,-27.91583,EULO-CMA,Delivery Area,Updated 6-Feb-2020,31503,Outback - South,315,Queensland - Outback,R3,-28.1790962,145.0493375,31503141111,31503141111,315031411,Far South West,31503,Outback - South,315,Queensland - Outback,5,5,7,7,Maranoa,,Q3,PHN305,Western Queensland,Paroo,35800,Maranoa,Rural
1589,4492,112,140,37.1,3138,269,2869,0,52,60,0,3852,"24,652",6.2,21156,BULLAWARRA,QLD,143.3368723,-27.99380024,QLD Country 8,Delivery Area,Updated 6-Feb-2020,31503,Outback - South,315,Queensland - Outback,R3,-28.0558075,143.5061034,31503141109,31503141109,315031411,Far South West,31503,Outback - South,315,Queensland - Outback,5,5,7,7,Maranoa,109.180748,Q3,PHN305,Western Queensland,Bulloo,31750,Maranoa,Rural
1590,4493,9,14,,41,41,0,0,9,0,0,1653,"10,579",2.5,9124,HUNGERFORD,QLD,144.560358,-28.941714,CUNNAMULLA LPO,Delivery Area,Updated 6-Feb-2020,31503,Outback - South,315,Queensland - Outback,R3,-28.9972216,144.409873,31503141109,31503141109,315031411,Far South West,31503,Outback - South,315,Queensland - Outback,5,5,7,7,Maranoa,142.9584656,Q3,PHN305,Western Queensland,Paroo,35800,Maranoa,Rural
1591,4494,31,95,29.5,186,140,46,0,28,3,0,7402,"47,374",11.2,9125,BUNGUNYA,QLD,149.606552,-28.143515,BUNGUNYA - CMA,Delivery Area,Updated 6-Feb-2020,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,R3,-28.428946,149.6523957,30701117408,30701117408,307011174,Inglewood - Waggamba,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,4,4,6,6,Maranoa,,Q3,PHN304,Darling Downs and West Moreton,Goondiwindi,33610,Maranoa,Rural
1592,4496,57,134,34.3,460,247,213,0,46,11,0,6533,"41,814",9.8,9128,NORTH TALWOOD,QLD,149.267966,-28.364992,TALWOOD-LPO,Delivery Area,Updated 6-Feb-2020,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,R3,-28.4866454,149.4700493,30701117406,30701117406,307011174,Inglewood - Waggamba,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,4,4,6,6,Maranoa,239.1189423,Q3,PHN304,Darling Downs and West Moreton,Goondiwindi,33610,Maranoa,Rural
1593,4497,53,172,25.6,314,201,113,0,44,9,0,10658,"68,214",16.1,9131,DAYMAR,QLD,148.753584,-28.645485,THALLON-LPO,Delivery Area,Updated 6-Feb-2020,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,R3,-28.6049318,149.0286159,30701117406,30701117406,307011174,Inglewood - Waggamba,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,4,4,6,6,Maranoa,174.7630615,Q3,PHN305,Western Queensland,Balonne,30300,Maranoa,Rural
1594,4498,22,133,13.5,136,81,55,0,18,4,0,6904,"44,185",10.4,9134,KIOMA,QLD,149.824698,-28.415979,TOOBEAH-CMA,Delivery Area,Updated 6-Feb-2020,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,R3,-28.2193219,149.7805312,30701117408,30701117408,307011174,Inglewood - Waggamba,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,4,4,6,6,Maranoa,,Q3,PHN304,Darling Downs and West Moreton,Goondiwindi,33610,Maranoa,Rural
1595,4500,9437,17042,50.6,53951,37879,14862,1210,8627,808,2,330558,"2,115,570",486.2,9136,BRAY PARK,QLD,152.939438,-27.307845,BRENDALE DC,Delivery Area,Updated 4-Dec-2022,31403,Strathpine,314,Moreton Bay - South,R2,-27.292778,152.962222,31403139112,31403139112,314031391,Bray Park,31403,Strathpine,314,Moreton Bay - South,1,1,1,1,Dickson,,Q1,PHN301,Brisbane North,Brisbane,31000,Dickson,Outer Metropolitan
1596,4501,1200,2855,39.3,6192,4811,1381,0,1122,78,0,40775,"260,959",59.9,9147,LAWNTON,QLD,152.946201,-27.277628,BRENDALE DC,Delivery Area,Updated 4-Dec-2022,31403,Strathpine,314,Moreton Bay - South,R2,-27.2838811,152.9823835,31403139201,31403139201,314031392,Lawnton,31403,Strathpine,314,Moreton Bay - South,1,1,1,1,Dickson,21.31996727,Q1,PHN301,Brisbane North,Moreton Bay,35010,Dickson,Outer Metropolitan
1597,4502,1895,3402,53.6,8762,7660,1102,0,1824,71,0,48215,"308,575",70.3,9148,FRENCHS FOREST,QLD,152.966813,-27.264974,Brisbane Metro,,Updated 4-Dec-2022,31403,Strathpine,314,Moreton Bay - South,R2,-27.2583,152.964,31403139311,31403139311,314031393,Petrie,31403,Strathpine,314,Moreton Bay - South,1,1,1,1,Dickson,,Q1,PHN301,Brisbane North,Moreton Bay,35010,Dickson,Outer Metropolitan
1598,4503,8773,22166,37,45363,37064,7790,509,8212,559,2,239553,"1,533,138",349.4,9150,DAKABIN,QLD,152.993187,-27.240638,BRENDALE DC,Delivery Area,Updated 4-Dec-2022,31403,Strathpine,314,Moreton Bay - South,R2,-27.222061,152.9853264,31402138813,31402138850,314021388,Dakabin - Kallangur,31402,North Lakes,314,Moreton Bay - South,1,1,1,1,Dickson,17.89743996,Q1,PHN301,Brisbane North,Moreton Bay,35010,Petrie,Outer Metropolitan
1599,4504,4985,7043,64.4,29660,20720,7718,1222,4538,444,3,149219,"954,999",219.4,9157,NARANGBA,QLD,152.932083,-27.186624,BURPENGARY DC,Delivery Area,Updated 4-Dec-2022,31304,Narangba - Burpengary,313,Moreton Bay - North,R2,-27.2015813,152.9655318,31304137511,31304137511,313041375,Narangba,31304,Narangba - Burpengary,313,Moreton Bay - North,1,1,1,1,Longman,,Q1,PHN301,Brisbane North,Moreton Bay,35010,Petrie,Outer Metropolitan
1600,4505,6170,8942,62.8,33176,24609,8435,132,5612,557,1,156501,"1,001,606",228.4,9158,BURPENGARY,QLD,152.976886,-27.153669,BURPENGARY DC,Delivery Area,Updated 4-Dec-2022,31304,Narangba - Burpengary,313,Moreton Bay - North,R2,-27.1615373,152.958072,31304137229,31304137229,313041372,Burpengary,31304,Narangba - Burpengary,313,Moreton Bay - North,1,1,1,1,Longman,10.80206203,Q1,PHN301,Brisbane North,Moreton Bay,35010,Petrie,Outer Metropolitan
1601,4506,4728,8805,49.6,25685,19212,5770,703,4364,362,2,154700,"990,083",225.4,9160,MOORINA,QLD,152.936289,-27.128401,BURPENGARY DC,Delivery Area,Updated 4-Dec-2022,31304,Narangba - Burpengary,313,Moreton Bay - North,R2,-27.147222,152.873333,31304137604,31304137604,313041376,Upper Caboolture,31304,Narangba - Burpengary,313,Moreton Bay - North,1,1,1,1,Longman,24.20085716,Q1,PHN301,Brisbane North,Moreton Bay,35010,Longman,Provincial
1602,4507,7048,10588,63.4,31864,26341,4911,612,6717,330,1,133379,"853,629",179.5,9162,BANKSIA BEACH,QLD,153.12414,-26.987776,BRIBIE ISLAND,Delivery Area,Updated 6-Feb-2020,31301,Bribie - Beachmere,313,Moreton Bay - North,R3,-27.0471396,153.1384143,31301136302,31301136302,313011363,Bribie Island,31301,Bribie - Beachmere,313,Moreton Bay - North,2,2,2,2,Longman,,Q1,PHN301,Brisbane North,Moreton Bay,35010,Longman,Provincial
1603,4508,3598,7376,46.2,17163,13803,3360,0,3405,193,0,105075,"672,477",153.5,9171,DECEPTION BAY,QLD,153.013716,-27.181203,BURPENGARY DC,Delivery Area,Updated 4-Dec-2022,31304,Narangba - Burpengary,313,Moreton Bay - North,R2,-27.1859323,153.0206446,31304137353,31304137353,313041373,Deception Bay,31304,Narangba - Burpengary,313,Moreton Bay - North,1,1,1,1,Petrie,,Q1,PHN301,Brisbane North,Moreton Bay,35010,Petrie,Outer Metropolitan
1604,4509,6588,14615,40.7,40286,27612,9676,2998,5950,632,6,185901,"1,189,767",270.6,9172,MANGO HILL,QLD,153.017319,-27.232691,BURPENGARY DC,Delivery Area,Updated 4-Dec-2022,31402,North Lakes,314,Moreton Bay - South,R2,-27.238333,153.028056,31402139010,31402139010,314021390,North Lakes - Mango Hill,31402,North Lakes,314,Moreton Bay - South,1,1,1,1,Petrie,,Q1,PHN301,Brisbane North,Moreton Bay,35010,Petrie,Outer Metropolitan
1605,4510,12037,21344,51.5,66737,48645,17240,852,10994,1040,3,354811,"2,270,788",478.4,9173,BALINGOOL,QLD,152.960273,-27.070177,Caboolture,,Updated 4-Dec-2022,31304,Narangba - Burpengary,313,Moreton Bay - North,R2,-27.0797,152.952,31302136518,31302136518,313021365,Caboolture,31302,Caboolture,313,Moreton Bay - North,1,1,1,1,Longman,319.4666748,Q1,PHN301,Brisbane North,Moreton Bay,35010,Longman,Provincial
1606,4511,3256,4452,68.3,15303,12256,3047,0,3041,215,0,70334,"450,137",102.5,9184,GODWIN BEACH,QLD,153.080799,-27.077933,BRIBIE ISLAND,Delivery Area,Updated 4-Dec-2022,31302,Caboolture,313,Moreton Bay - North,R2,-27.086,153.111,31301136201,31301136201,313011362,Beachmere - Sandstone Point,31301,Bribie - Beachmere,313,Moreton Bay - North,1,1,1,1,Longman,18.26443481,Q1,PHN301,Brisbane North,Moreton Bay,35010,Longman,Provincial
1607,4512,985,1342,62.8,6345,3777,2568,0,843,142,0,48034,"307,420",64.5,9187,BRACALBA,QLD,152.858311,-27.022484,CABOOLTURE DC,Delivery Area,Updated 4-Dec-2022,31303,Caboolture Hinterland,313,Moreton Bay - North,R2,-27.0085427,152.84926,31302136901,31302136901,313021369,Wamuran,31302,Caboolture,313,Moreton Bay - North,1,1,1,1,Longman,,Q1,PHN301,Brisbane North,Moreton Bay,35010,Longman,Provincial
1608,4514,2114,2869,64.4,11939,8232,3707,0,1848,266,0,77963,"498,966",104.7,9190,BELLTHORPE,QLD,152.760081,-26.91784,WOODFORD LPO,Delivery Area,Updated 4-Dec-2022,31303,Caboolture Hinterland,313,Moreton Bay - North,R2,-26.8442,152.7182,31303137116,31303137116,313031371,Woodford - D Aguilar,31303,Caboolture Hinterland,313,Moreton Bay - North,2,2,5,5,Longman,,Q1,PHN301,Brisbane North,Moreton Bay,35010,Longman,Provincial
1609,4515,1148,1863,55.3,6592,4506,2086,0,1030,118,0,50297,"321,902",67.7,21167,GLENFERN,QLD,152.6006869,-26.97065604,QLD Country 1,Delivery Area,Updated 4-Dec-2022,31303,Caboolture Hinterland,313,Moreton Bay - North,R2,-26.9519603,152.6109218,31303137005,31303137005,313031370,Kilcoy,31303,Caboolture Hinterland,313,Moreton Bay - North,2,2,5,5,Blair,121.5114975,Q1,PHN304,Darling Downs and West Moreton,Somerset,36580,Blair,Provincial
1610,4516,1329,1357,84.2,8047,5044,3003,0,1142,187,0,56665,"362,655",76.2,9203,ELIMBAH,QLD,152.957238,-27.005542,CABOOLTURE DC,Delivery Area,Updated 4-Dec-2022,31302,Caboolture,313,Moreton Bay - North,R2,-27.0367308,152.9607727,31302136707,31302136707,313021367,Elimbah,31302,Caboolture,313,Moreton Bay - North,1,1,1,1,Longman,33.24186707,Q1,PHN301,Brisbane North,Moreton Bay,35010,Longman,Provincial
1611,4517,246,308,70.5,1384,922,462,0,217,29,0,14611,"93,512",19.6,9204,BEERBURRUM,QLD,152.987647,-26.951082,CABOOLTURE DC,Delivery Area,Updated 6-Feb-2020,31606,Sunshine Coast Hinterland,316,Sunshine Coast,R2,-26.953469,153.0265315,31606144103,31606144103,316061441,Glass House Mountains,31606,Sunshine Coast Hinterland,316,Sunshine Coast,2,2,2,2,Fisher,19.38651466,Q1,PHN306, Central Queensland,Moreton Bay,35010,Fisher,Rural
1612,4518,1676,2051,74.5,8856,6735,2121,0,1529,147,0,49542,"317,071",66.6,9205,GLASS HOUSE MOUNTAINS,QLD,152.986033,-26.902425,GLASSHOUSE MOUNTAINS - LPO,Delivery Area,Updated 6-Feb-2020,31606,Sunshine Coast Hinterland,316,Sunshine Coast,R2,-26.9123315,152.9323602,31606144101,31606144101,316061441,Glass House Mountains,31606,Sunshine Coast Hinterland,316,Sunshine Coast,2,2,2,2,Fisher,,Q1,PHN306, Central Queensland,Sunshine Coast,36720,Fisher,Rural
1613,4519,2444,3579,62.3,13806,9607,3560,639,2230,213,1,85026,"544,167",114.3,9206,BEERWAH,QLD,152.91803,-26.849388,BEERWAH - LPO,Delivery Area,Updated 6-Feb-2020,31606,Sunshine Coast Hinterland,316,Sunshine Coast,R2,-26.8573189,152.955167,31606143909,31606143916,316061439,Beerwah,31606,Sunshine Coast Hinterland,316,Sunshine Coast,2,2,2,2,Fisher,50.35321426,Q1,PHN306, Central Queensland,Sunshine Coast,36720,Fisher,Rural
1614,4520,3659,4715,65.6,21894,13417,8477,0,3091,568,0,129226,"827,047",188.3,21177,ARMSTRONG CREEK,QLD,152.7947739,-27.22803309,Brisbane Metro,Delivery Area,Updated 6-Feb-2020,31401,Hills District,314,Moreton Bay - South,R1,-27.2291232,152.8139709,31401138413,31401138413,314011384,Dayboro,31401,The Hills District,314,Moreton Bay - South,2,2,2,2,Dickson,97.89483643,Q1,PHN301,Brisbane North,Moreton Bay,35010,Ryan,Outer Metropolitan
1615,4521,1438,2037,61,8253,5514,2739,0,1243,195,0,48552,"310,734",65.2,9227,CAMPBELLS POCKET,QLD,152.786172,-27.169774,DAYBORO LPO,Delivery Area,Updated 4-Dec-2022,31401,Hills District,314,Moreton Bay - South,R2,-27.078056,152.804444,31303137101,31303137101,313031371,Woodford - D Aguilar,31303,Caboolture Hinterland,313,Moreton Bay - North,2,2,2,2,Dickson,,Q1,PHN301,Brisbane North,Moreton Bay,35010,Longman,Provincial
1616,4550,1280,1755,67.4,6523,5118,1405,0,1183,97,0,31763,"203,285",42.7,9235,LANDSBOROUGH,QLD,152.971346,-26.812085,LANDSBOROUGH - LPO,Delivery Area,Updated 6-Feb-2020,31606,Sunshine Coast Hinterland,316,Sunshine Coast,R2,-26.8259718,152.9617842,31606143905,31606143905,316061439,Beerwah,31606,Sunshine Coast Hinterland,316,Sunshine Coast,2,2,2,2,Fisher,,Q2,PHN306, Central Queensland,Sunshine Coast,36720,Fisher,Rural
1617,4551,16047,25145,59.7,79873,61721,16362,1790,15001,1041,5,388518,"2,486,518",553.4,9237,AROONA,QLD,153.088435,-26.828067,CALOUNDRA DC,Delivery Area,Updated 6-Feb-2020,31606,Sunshine Coast Hinterland,316,Sunshine Coast,R2,-26.781,153.117,31602141713,31602141713,316021417,Aroona - Currimundi,31602,Caloundra,316,Sunshine Coast,1,1,1,1,Fisher,9.653234482,Q2,PHN306, Central Queensland,Sunshine Coast,36720,Fisher,Rural
1618,4552,2830,4364,60.4,14022,9864,3198,960,2638,191,1,95769,"612,924",128.6,13184,BALD KNOB,QLD,152.766898,-26.734305,NAMBOUR DC,Delivery Area,Updated 6-Feb-2020,31606,Sunshine Coast Hinterland,316,Sunshine Coast,R3,-26.7793,152.912,31606144012,31606144012,316061440,Caloundra Hinterland,31606,Sunshine Coast Hinterland,316,Sunshine Coast,2,2,2,2,Fisher,,Q2,PHN306, Central Queensland,Sunshine Coast,36720,Longman,Provincial
1619,4553,2904,2281,,18082,13240,4842,0,2568,336,0,46444,"297,241",62.5,13200,DIAMOND VALLEY,QLD,153.017962,-26.771797,MOOLOOLAH -LPO,Delivery Area,Updated 6-Feb-2020,31606,Sunshine Coast Hinterland,316,Sunshine Coast,R2,-26.7558779,152.9382447,31606144222,31606144222,316061442,Landsborough,31606,Sunshine Coast Hinterland,316,Sunshine Coast,2,2,2,2,Fisher,24.43558311,Q2,PHN306, Central Queensland,Sunshine Coast,36720,Fisher,Rural
1620,4554,456,681,58.9,2558,1777,781,0,401,55,0,17096,"109,415",22.9,13205,EUDLO,QLD,152.965037,-26.731692,EUDLO-LPO,Delivery Area,Updated 6-Feb-2020,31606,Sunshine Coast Hinterland,316,Sunshine Coast,R2,-26.733333,152.966667,31606144408,31606144408,316061444,Palmwoods,31606,Sunshine Coast Hinterland,316,Sunshine Coast,2,2,2,2,Fisher,,Q2,PHN306, Central Queensland,Sunshine Coast,36720,Fisher,Rural
